,brand,product,price,rating,rating_counts,link,material_info
409,SOJANYA,Men Printed Kurta with Churidar,2287,,,https://www.myntra.com/kurta-sets/sojanya/sojanya-men-pink-ethnic-motifs-printed-kurta--churidar-comes-with-a-nehru-jacket/19591480/buy,"Kurta & Nehrujacket: Silk Blend (80% Silk, 20% Cotton)
Bottom: 100% Cotton
Dry Clean"
410,KISAH,Men Kurta Pyjamas with Jacket,4407,,,https://www.myntra.com/kurta-sets/kisah/kisah-men-white-regular-kurta-pyjamas-with-jacket/15586072/buy,"Top fabric: Cotton Blend
Bottom fabric: Cotton Blend
Dry clean"
411,Anouk,Men Embroidered Kurta,734,"4.1
|
28","|
28",https://www.myntra.com/kurtas/anouk/anouk-men-black-embroidered-band-collar-cotton-silk-kurta/17776740/buy,"Cotton silk
Dry Clean Only. Do Not Use Direct Iron."
412,House of Pataudi,Men Yoke Design Jashn Kurta,1799,"4
|
9","|
9",https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-teal-green--gold-toned-woven-yoke-design-jashn-kurta/18587044/buy,"100% Polyester
Hand wash"
413,Armaan Ethnic,Men Embroidered Kurta with Churidar,2199,,,https://www.myntra.com/kurta-sets/armaan-ethnic/armaan-ethnic-men-red-embroidered-mirror-work-dupion-silk-kurta-with-churidar/20612310/buy,"Dupion silk
Dry Clean"
414,Anouk,Men Checked Kurta,574,"4
|
26","|
26",https://www.myntra.com/kurtas/anouk/anouk-men-green--grey-checked-kurta/17096068/buy,"100% Cotton
Machine wash"
415,DEYANN,Solid Kurta with Patiala,1197,"3.8
|
86","|
86",https://www.myntra.com/kurta-sets/deyann/deyann-men-pink--red-solid-kurta-with-patiala/11608070/buy,"Top fabric: Dupion Silk
Bottom fabric: Dupion Silk
Dry-clean"
416,SOJANYA,Men Cotton Linen Kurta,748,,,https://www.myntra.com/kurtas/sojanya/sojanya-men-solid-cotton-linen-kurta/20825160/buy,"80% Cotton, 20% Linen
Machine wash"
417,SOJANYA,Solid Straight Kurta,730,"4.3
|
491","|
491",https://www.myntra.com/kurtas/sojanya/sojanya-men-navy-blue-solid-straight-kurta/11562732/buy,"Material: Cotton
Machine Wash"
418,SOJANYA,Men Kurta Set & Nehru Jacket,2189,"3.7
|
18","|
18",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-teal-blue--red-ethnic-motifs-kurta--with-churidar--nehru-jacket/14226958/buy,"Top fabric: Silk Blend
Bottom fabric: Pure Cotton
Machine wash"
419,Anouk,Straight Pure Cotton Kurta,809,"4.1
|
245","|
245",https://www.myntra.com/kurtas/anouk/anouk-men-white--pink-striped-straight-pure-cotton-kurta/13238916/buy,"Cotton
Machine wash"
420,DENNISON,Men Kurta,874,,,https://www.myntra.com/kurtas/dennison/dennison-men-summer-sheers-linen-kurta/21269550/buy,"Linen, Machine Wash and Use similar colors while washing and Do not expose to direct sunlight"
421,DEYANN,Men Self Design Kurta with Pyjamas,1077,"3.9
|
41","|
41",https://www.myntra.com/kurta-sets/deyann/deyann-men-cream-coloured--maroon-self-design-kurta-with-pyjamas/6518649/buy,"Top fabric: Silk Blend
Bottom fabric: Dupion Silk
Dry-clean"
422,Anouk,Cotton Kurta with Pyjamas,1034,,,https://www.myntra.com/kurta-sets/anouk/anouk-men-printed-pure-cotton-kurta-with-pyjamas/19050664/buy,"Top fabric: Pure Cotton
Bottom fabric: Pure Cotton
Machine wash"
423,Anug by SOJANYA,Men Checked Kurta,755,"3.8
|
6","|
6",https://www.myntra.com/kurtas/anug-by-sojanya/anug-by-sojanya-men-yellow-checked-dobby-mandarin-collar-kurta/17487360/buy,"80% Cotton, 20% Linen
Machine wash"
424,Anug by SOJANYA,Men Checked Kurta,755,"4
|
6","|
6",https://www.myntra.com/kurtas/anug-by-sojanya/anug-by-sojanya-men-magenta-checked-dobby-mandarin-collar-kurta/17487392/buy,"80% Cotton, 20% Linen
Machine wash"
425,Fashion FRICKS,Men Kurta,463,,,https://www.myntra.com/kurtas/fashion-fricks/fashion-fricks-men-kurta/21209704/buy,"Magic Cotton
Dry Clean"
426,KISAH,Men Solid Cotton Kurta Set,4399,,,https://www.myntra.com/kurta-sets/kisah/kisah-men-pink-solid-pure-cotton-kurta-with-churidar/20050644/buy,"Top fabric: Pure Cotton
Bottom fabric: Cotton Blend
Dry clean"
427,SOJANYA PLUS,Plus Size Pure Cotton Kurta,919,"4.4
|
58","|
58",https://www.myntra.com/kurtas/sojanya-plus/sojanya-plus-men-plus-size-black-pure-cotton-solid-straight-kurta/13994866/buy,"Cotton
Machine wash"
428,SOJANYA,Men Self Design Kurta with Churidar,1449,"3.6
|
54","|
54",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-cream-coloured--green-self-design-kurta-with-churidar/9028669/buy,"Top fabric: 80% silk, 20% cotton
Bottom fabric: 80% silk, 20% cotton
Machine-wash"
429,SOJANYA,Self Design Kurta with Churidar,1496,,,https://www.myntra.com/kurta-sets/sojanya/sojanya-men-blue--off-white-self-design-kurta-with-churidar/12430936/buy,"Top fabric: 80% silk, 20% cotton
Bottom fabric: Pure Cotton
Machine-wash"
430,House of Pataudi,Men Floral Embroidered Kurta,2099,"4
|
31","|
31",https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-rose--white-floral-embroidered-thread-work-kurta/18586960/buy,"100% Cotton 
Machine wash"
431,Fashion FRICKS,Men Printed Kurta with Churidar,866,,,https://www.myntra.com/kurta-sets/fashion-fricks/fashion-fricks-men-ethnic-motifs-printed-kurta-with-churidar/21137742/buy,"Cotton Blend
Dry Clean"
432,VASTRAMAY,Men Printed Kurta with Pyjamas,1899,,,https://www.myntra.com/kurta-sets/vastramay/vastramay-men-pink-floral-printed-kurta-with-pyjamas/20924012/buy,"Cotton Blend
Dry Clean"
433,Anouk,Printed Straight Fusion Kurta,674,"4
|
593","|
593",https://www.myntra.com/kurtas/anouk/anouk-men-navy-blue--grey-printed-straight-fusion-kurta/12135086/buy,"Material: 100% cotton
Machine Wash"
434,Anug by SOJANYA,Men MandarinCollar Short Kurta,637,"3.2
|
6","|
6",https://www.myntra.com/kurtas/anug-by-sojanya/anug-by-sojanya-men-mustard-yellow-mandarin-collar-short-kurta/17487248/buy,"80% Cotton 20% Silk)
Machine wash"
435,Taavi,Men Indigo Printed Kurta,1299,,,https://www.myntra.com/kurtas/taavi/taavi-indigo-ethnic-motifs-printed-pure-cotton-kurta/19318578/buy,"100% Cotton
Machine wash"
436,RAJUBHAI HARGOVINDAS,Men Cotton Kurta,1439,,,https://www.myntra.com/kurtas/rajubhai-hargovindas/rajubhai-hargovindas-men-dobby-cotton-kurta/21406502/buy,"Cotton 
Machine Wash"
437,Anouk,Men Self-Checked Kurta Set,1079,,,https://www.myntra.com/kurta-sets/anouk/anouk-men-navy-blue--black-self-checked-kurta-with-trousers/19050800/buy,"Top fabric: 50% cotton, 50% polyester
Bottom fabric: 50% cotton, 50% polyester
Machine wash"
438,TABARD,Men Kurta Set & Nehru Jacket,2158,,,https://www.myntra.com/kurta-sets/tabard/tabard-men-blue--beige-kurta-with-pyjamas--nehru-jacket-/16437222/buy,"Top: Silk blend
Bottom: Cotton blend
Machine Wash"
439,Hangup,Plus Size Men Kurta,839,"3.8
|
10","|
10",https://www.myntra.com/kurtas/hangup/hangup-plus-size-men-yellow-kurta/14667568/buy,"Linen
Machine wash"
440,House of Pataudi,Men Ethnic Motifs Jashn Kurta,1539,"3.8
|
5","|
5",https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-green-ethnic-motifs-embroidered-thread-work-jashn-kurta/18587112/buy,"87% Viscose 13% Polyester
Hand wash"
441,Jompers,Men Blue Kurta with Pyjama,863,"4
|
8","|
8",https://www.myntra.com/kurta-sets/jompers/jompers-men-navy-blue-and-white-kurta-with-pyjama/19453326/buy,"70% Silk,30% Cotton
Machine wash"
442,DEYANN,Solid Straight Kurta,297,"3.8
|
146","|
146",https://www.myntra.com/kurtas/deyann/deyann-men-white-solid-straight-kurta/2066573/buy,"Cotton
Dry-clean"
443,KISAH,Men Solid Cotton Kurta Set,4299,,,https://www.myntra.com/kurta-sets/kisah/kisah-men-white-solid-pure-cotton-kurta-with-churidar--nehru-jacket/20050576/buy,"Top fabric: Pure Cotton
Bottom fabric: Cotton Blend
Dry clean"
444,indus route by Pantaloons,Men Printed Short Kurta,899,,,https://www.myntra.com/kurtas/indus-route-by-pantaloons/indus-route-by-pantaloons-men-green-printed-short-kurta/20496452/buy,"Cotton
Machine wash"
445,SOJANYA,Men Solid Kurta with Churidar,896,"4.2
|
109","|
109",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-yellow--off-white-solid-kurta-with-churidar/10328117/buy,"Top fabric: 80% cotton, 20% Linen
Bottom fabric: Pure Cotton
Machine-wash"
446,Molly & Michel,Men Pathani Kurta,857,"4
|
92","|
92",https://www.myntra.com/kurtas/molly--michel/molly--michel-men-maroon-pure-cotton-pathani-kurta/15471276/buy,"Pure Cotton
Machine wash"
447,even,Men Cotton Kurta,857,,,https://www.myntra.com/kurtas/even/even-men-cotton-kurta/21363794/buy,"Cotton 
Machine wash"
448,Anouk,Men Ethnic Motifs Printed Kurta,489,"4.7
|
6","|
6",https://www.myntra.com/kurtas/anouk/anouk-men-blue--white-ethnic-motifs-printed-kurta/18591172/buy,"100% cotton
Machine Wash"
449,KISAH,Men Kurta with Dhoti Pants,2134,,,https://www.myntra.com/kurta-sets/kisah/kisah-men-green-sequinned-kurta-with-dhoti-pants/19704592/buy,"Cotton Blend
Dry Clean"
450,Anouk,Men Zari Embroidered Kurta,944,"4.4
|
19","|
19",https://www.myntra.com/kurtas/anouk/anouk-men-off-white--gold-toned-ethnic-motifs-zari-embroidered-kurta/18602980/buy,"Polyester
Machine wash"
451,Jompers,Men Kurta with Pyjamas,1149,,,https://www.myntra.com/kurta-sets/jompers/jompers-men-ethnic-motifs-embroidered-pure-cotton-kurta-with-pyjamas/21338158/buy,"Pure Cotton
Machine Wash"
452,Anouk,Solid Kurta,764,"4
|
411","|
411",https://www.myntra.com/kurtas/anouk/anouk-men-white-solid-kurta/13238944/buy,"100% Cotton
Hand wash"
453,KISAH,Men Ethnic Motifs Embroidered Kurta,1479,,,https://www.myntra.com/kurtas/kisah/kisah-men-blue--yellow-ethnic-motifs-embroidered-cotton-kurta/15584446/buy,"Cotton
Dry clean"
454,SOJANYA,Men Kurta Set & Nehru Jacket,2189,"4.8
|
4","|
4",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-teal-blue--orange-ethnic-motifs-kurta--with-churidar--nehru-jacket/14226678/buy,"Top fabric: Silk Blend
Bottom fabric: Pure Cotton
Machine wash"
455,Ode by House of Pataudi,Rozana Kurta with Pyjamas,899,"3.5
|
13","|
13",https://www.myntra.com/kurta-sets/ode-by-house-of-pataudi/ode-by-house-of-pataudi-men-grey--black-striped-rozana-kurta-with-pyjamas/16307652/buy,"Top fabric: 90% Cotton & 10% Polyester
Bottom fabric: 90% Cotton & 10% Polyester
Machine wash"
