,brand,product,price,rating,rating_counts,link,material_info
434,Antheaa,Woman Floral Tiered Dress,1619,"4.2
|
31","|
31",https://www.myntra.com/dresses/antheaa/antheaa-woman-floral-smocked-tiered-dress/20385520/buy,"Polyester
Dark Colours to be washed Separately"
435,Antheaa,Dobby Weave Tiered Wrap Dress,1209,"4.3
|
2k","|
2k",https://www.myntra.com/dresses/antheaa/antheaa-women-green-dobby-weave-tiered-wrap-dress/11537380/buy,"Material: Polyester
Hand Wash"
436,Biba,Printed Flared Tiered Dress,1649,"4.2
|
617","|
617",https://www.myntra.com/dresses/biba/biba-women-navy-blue--white-printed-flared-tiered-dress/10299161/buy,"100% cotton
Machine-wash"
437,plusS,Floral Printed A-Line Dress,827,"4.2
|
562","|
562",https://www.myntra.com/dresses/pluss/pluss-women-white--pink-floral-printed-a-line-dress/13623010/buy,"Material: Polyester
Machine Wash"
438,MANGO,Ruffles Asymmetric Hem Dress,5994,,,https://www.myntra.com/dresses/mango/mango-off-white-solid-ruffles-asymmetric-hem-a-line-midi-dress/20707466/buy,"96% Viscose, 4% Elastane
Machine wash"
439,SASSAFRAS,Smocked A-Line Dress,755,"4.2
|
1.7k","|
1.7k",https://www.myntra.com/dresses/sassafras/sassafras-blue--brown-tie--dye-printed-smocked-a-line-maxi-dress/13843072/buy,"Material: Georgette
Machine Wash"
440,Indo Era,Floral Embroidered Georgette A-Line Maxi Dress,1835,"4.3
|
41","|
41",https://www.myntra.com/ethnic-dresses/indo-era/indo-era-green-floral-embroidered-georgette-ethnic-a-line-maxi-dress/18886814/buy,"Georgette
Dry Clean"
441,H&M,Womens Sweatshirt Dress,1299,"4.4
|
181","|
181",https://www.myntra.com/dresses/hm/hm-womens-black-sweatshirt-dress/15149232/buy,"58% Cotton, 42% Polyester
Machine Wash"
442,Antheaa,Chiffon Midi Dress,1429,"4
|
185","|
185",https://www.myntra.com/dresses/antheaa/antheaa-purple-chiffon-midi-dress/17371268/buy,Dark Colours to be washed Separately
443,Athena,Embellished Nylon Sheath Dress,2279,"3.9
|
26","|
26",https://www.myntra.com/dresses/athena/athena-women-embellished-nylon-sheath-midi-dress/20195298/buy,"Nylon
Dry Clean"
444,Athena,Women solid Sweetheart Neck dress,804,"4.4
|
425","|
425",https://www.myntra.com/dresses/athena/athena-women-tranquil-teal-solid-sweetheart-neck-dress/15226754/buy,"Polyester
Machine wash"
445,Slenor,Women A-Line Maxi Dress,839,"4.2
|
192","|
192",https://www.myntra.com/dresses/slenor/slenor-women-brown-crepe-a-line-maxi-dress/16110680/buy,"Polyester
Hand Wash"
446,Ethnovog,Made To Measure Maxi Dress,1572,"4.5
|
2.1k","|
2.1k",https://www.myntra.com/ethnic-dresses/ethnovog/ethnovog-sage-green-woven-design-made-to-measure-maxi-dress/11263688/buy,"Material: Silk
Dry Clean"
447,Athena,Corset Blazer Dress,1199,"4.3
|
35","|
35",https://www.myntra.com/dresses/athena/athena-women-colourblocked-corset-blazer-dress/20188254/buy,"Polyester
Handwash"
448,Harpa,Printed A-Line Dress,1253,"4
|
609","|
609",https://www.myntra.com/dresses/harpa/harpa-women-black-printed-a-line-dress/13532778/buy,"Material: Polyester
Hand Wash"
449,Tokyo Talkies,Sheen Wrap Dress,721,"4.3
|
1.2k","|
1.2k",https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-silver-sheen-wrap-dress/12810320/buy,"Material: Polyester
Machine Wash"
450,Tokyo Talkies,Sheen Wrap Dress,721,"4.3
|
1.2k","|
1.2k",https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-silver-sheen-wrap-dress/12810320/buy,"Material: Polyester
Machine Wash"
451,Harpa,Floral A-Line Dress,989,"4.3
|
1.7k","|
1.7k",https://www.myntra.com/dresses/harpa/harpa-pink-floral-printed-a-line-dress/12664808/buy,"Material: Polyester
Hand Wash"
452,SASSAFRAS,Self-Design All That Glitters Dress,739,"4
|
43","|
43",https://www.myntra.com/dresses/sassafras/sassafras-women-charming-red-self-design-all-that-glitters-dress/19592048/buy,"100% Polyester
Dry Clean"
453,SASSAFRAS,Pleated Puff Sleeves Dress,719,"3.8
|
1.8k","|
1.8k",https://www.myntra.com/dresses/sassafras/sassafras-white-pleated-puff-sleeves-fit-and-flare-dress/13633392/buy,"Material: 100% Polyester
Machine Wash"
454,VAARARO,Velvet Sheath Midi Dress,892,"4.2
|
40","|
40",https://www.myntra.com/dresses/vaararo/vaararo-red-velvet-sheath-midi-dress/20034438/buy,"Velvet
Hand wash"
455,Tokyo Talkies,Floral Mini Dress,439,"4.4
|
282","|
282",https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-sea-green--pink-floral-mini-dress/16200882/buy,"Polyester
Machine wash"
456,Berrylush,A-Line Mini Tie-Up Neck Dress,379,"4.2
|
288","|
288",https://www.myntra.com/dresses/berrylush/berrylush-black--red-tie-up-neck-a-line-mini-dress/17045444/buy,"Polyester,
Machine Wash"
457,W,Ethnic Motifs Chiffon Maxi Dress,3599,"3.9
|
10","|
10",https://www.myntra.com/dresses/w/w-blue--silver-toned-ethnic-motifs-chiffon-ethnic-maxi-dress/19660208/buy,"Machine-wash
100% Viscose"
458,SASSAFRAS,Ribbed Cut-Out Bodycon Dress,665,"4.5
|
333","|
333",https://www.myntra.com/dresses/sassafras/sassafras-black-ribbed-cut-out-bodycon-dress/16044018/buy,"50% Cotton 50% Polyester
Machine-wash"
459,U&F,Solid Ruched Dress,956,"4.5
|
421","|
421",https://www.myntra.com/dresses/uf/uf-women-stunning-black-solid-ruched-dress/16542614/buy,"Polyester
Normal machine wash"
460,STREET 9,Women Solid Maxi Dress,1319,"4.1
|
155","|
155",https://www.myntra.com/dresses/street-9/street-9-women-black-solid-maxi-dress-with-sequinned-detail/8160657/buy,"Polyester
Dry-clean"
461,Berrylush,Floral Printed Maxi Dress,769,"4.5
|
541","|
541",https://www.myntra.com/dresses/berrylush/berrylush-navy-blue-floral-printed-maxi-dress/13429522/buy,"Material: 100% Polyester
Machine Wash"
462,La Zoire,Floral Georgette Midi Dress,959,"4.5
|
61","|
61",https://www.myntra.com/dresses/la-zoire/la-zoire-navy-blue--pink-floral-georgette-midi-dress/19187992/buy,
463,Berrylush,Embellished Net Maxi Gown,1295,,,https://www.myntra.com/dresses/berrylush/berrylush-black-embellished-net-gown-/21061792/buy,"Polyester
Machine Wash"
464,SASSAFRAS,Women Solid Puff Sleeves Dress,719,"4.3
|
535","|
535",https://www.myntra.com/dresses/sassafras/sassafras-women-stylish-black-solid-puff-sleeves-dress/14994786/buy,"Polyester ,
Machine wash"
465,MANGO,Solid Wrap Dress with Belt,2472,,,https://www.myntra.com/dresses/mango/mango-solid-wrap-dress-with-belt/21013160/buy,"82% viscose,18% polyamide
Machine-wash"
466,Athena,Double-Breasted Blazer Dress,874,"4.3
|
889","|
889",https://www.myntra.com/dresses/athena/athena-fuchsia-pink-double-breasted-street-style-blazer-dress/13904130/buy,"Material: Poly scuba
Machine Wash"
467,Frempy,Women Floral Crepe Midi Dress,769,"4.2
|
42","|
42",https://www.myntra.com/dresses/frempy/frempy-women-red-floral-crepe-maternity-midi-dress/20506904/buy,"Polyester
Machine Wash"
468,SHEETAL Associates,Dress,659,"4.2
|
252","|
252",https://www.myntra.com/dresses/sheetal-associates/sheetal-associates-puff-sleeves-black-dress/19062898/buy,Machine Wash
