,brand,product,price,rating,rating_counts,link,material_info
146,Hangup,Men Printed Nehru Jacket,1119,"4.2
|
812","|
812",https://www.myntra.com/nehru-jackets/hangup/hangup-men-multicoloured-printed-nehru-jacket-with-pocket-square/6610000/buy,"60% viscose rayon, 40% polyester
Dry-clean"
147,SOJANYA,Men Embroidered Nehru Jacket,1356,"4.2
|
341","|
341",https://www.myntra.com/nehru-jackets/sojanya/sojanya-men-cream-coloured--golden-embroidered-nehru-jacket/11562644/buy,"80% silk, 20% cotton
Dry-clean"
148,KISAH,Men Embroidered Straight Kurta,1749,"4
|
96","|
96",https://www.myntra.com/kurtas/kisah/kisah-men-yellow-embroidered-straight-kurta/10655808/buy,"Cotton Silk
Dry-clean"
149,Anouk,Men Printed Kurta with Pyjamas,1759,"4.4
|
406","|
406",https://www.myntra.com/kurta-sets/anouk/anouk-men-blue-bandhani-printed-regular-pure-cotton-kurta-with-pyjamas/14121870/buy,"Top fabric: Pure Cotton
Bottom fabric: Pure Cotton
Machine wash cold
Do not bleach
Tumble dry low
Warm iron"
150,House of Pataudi,Men Embroidered Straight Kurta,2699,"4.3
|
56","|
56",https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-men-grey--gold-toned-embroidered-straight-kurta/14604086/buy,"100% Polyester
Machine wash"
151,KISAH,Men Printed Kurta Set,4649,"4.7
|
7","|
7",https://www.myntra.com/kurta-sets/kisah/kisah-men-grey-printed-kurta-with-churidar--jacket/20050890/buy,"Cotton Blend
Machine Wash"
152,Hangup,Men Sherwani with Dhoti Pants,3299,"3.6
|
414","|
414",https://www.myntra.com/sherwani/hangup/hangup-men-brown--maroon-sherwani-with-dhoti-pants/10635142/buy,"40% polyester and 60% viscose rayon
Dry clean only"
153,KISAH,Men Woven Design Sherwani Set,5499,,,https://www.myntra.com/sherwani/kisah/kisah-men-cream-colored-woven-design-silk-blend-sherwani-set/20050832/buy,"Silk Blend
Dry Clean"
154,DEYANN,Printed Kurta with Patiala,1497,"3.9
|
618","|
618",https://www.myntra.com/kurta-sets/deyann/deyann-men-navy-blue--brown-printed-kurta-with-patiala/11658912/buy,"Top fabric: Dupion Silk
Bottom fabric: Dupion Silk
Dry-clean"
155,Anouk,Men Kurta Sets,2039,"3.9
|
112","|
112",https://www.myntra.com/kurta-sets/anouk/anouk-men-maroon-pure-cotton-kurta-with-trousers--printed-nehru-jacket/16236084/buy,"Top fabric: 100% Cotton
Bottom fabric: 100% Cotton
Machine wash"
156,VASTRAMAY,Men Solid Sherwani Set,3199,"3
|
7","|
7",https://www.myntra.com/sherwani/vastramay/vastramay-men-black-solid-sherwani-set/19896302/buy,"Silk Blend
Dry Clean"
157,SOJANYA,Kurta with Churidar & Jacket,1499,"4
|
40","|
40",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-black--navy-blue-kurta-with-churidar--printed-nehru-jacket/16315838/buy,"80% Silk, 20% Cotton
Machine wash"
158,KISAH,Men Printed Nehru Jacket,1799,"3.7
|
78","|
78",https://www.myntra.com/nehru-jackets/kisah/kisah-men-white--green-printed-nehru-jacket/10771724/buy,"Cotton blend
Dry-Clean"
159,SHRESTHA BY VASTRAMAY,Men Kurta with Trousers,4743,,,https://www.myntra.com/kurta-sets/shrestha-by-vastramay/shrestha-by-vastramay-men-cream-coloured-mirror-work-kurta-with-trousers/20988274/buy,"Viscose Rayon
Dry Clean"
160,SOJANYA,Men Printed Kurta with Pyjamas,1903,"4.1
|
26","|
26",https://www.myntra.com/kurta-sets/sojanya/sojanya-men-lime-green-ethnic-motifs-printed-kurta-with-pyjamas--nehru-jacket/17356122/buy,"Kurta & Nehrujacket: Silk Blend (80% Silk, 20% Cotton), Bottom: 100% Cotton
Machine Wash"
161,Louis Philippe,Men Single-Breasted Ethnic,10799,"4
|
6","|
6",https://www.myntra.com/suits/louis-philippe/louis-philippe-men-maroon--cream-solid-single-breasted-slim-fit-3-piece-ethnic-suit/17607616/buy,"Blazer:-
Out Shell: 60% Polyester, 20% Viscose Rayon, and 20% Wool
Lining: 100% Polyester

Trousers:

Professional dry clean only"
162,TAHVO,Men Solid Cotton Sherwani,3799,,,https://www.myntra.com/sherwani/tahvo/tahvo-men-black-solid-cotton-sherwani/21015472/buy,"Cotton
Dry Clean"
