,brand,product,price,rating,rating_counts,link,material_info
508,Van Heusen,Custom Fit Formal Shirt,1199,"4.4
|
5","|
5",https://www.myntra.com/shirts/van-heusen/van-heusen-men-blue-custom-fit-tartan-checked-formal-shirt/20300808/buy,"90% Cotton & 10% Silk
Machine Wash"
509,INVICTUS,Slim Fit Formal Shirt,629,,,https://www.myntra.com/shirts/invictus/invictus-men-slim-fit-striped-formal-shirt/19609292/buy,"55% Polyester , 45% Cotton
Machine wash"
510,Van Heusen,Men Pure Cotton Formal Shirt,1399,,,https://www.myntra.com/shirts/van-heusen/van-heusen-men-slim-fit-checked-pure-cotton-formal-shirt/19481996/buy,"100% Cotton,
Machine-wash"
511,Park Avenue,Slim Pure Cotton Formal Shirt,1469,"4.3
|
7","|
7",https://www.myntra.com/shirts/park-avenue/park-avenue-men-white--blue-slim-fit-tartan-checked-pure-cotton-formal-shirt/20344008/buy,"100% Cotton
Machine Wash"
512,Hancock,Cotton Slim Fit Tuxedo Shirts,854,"3.8
|
71","|
71",https://www.myntra.com/shirts/hancock/hancock-men-black--white-solid-pure-cotton-slim-fit-tuxedo-shirts/1863278/buy,"100% Cotton
Machine-wash cold"
513,SELECTED,Men Slim Fit Formal Shirt,2639,"3.2
|
6","|
6",https://www.myntra.com/shirts/selected/selected-men-white-slim-fit-solid-formal-shirt/7104437/buy,"Cotton
Machine-wash"
514,Raymond,Men Formal Shirt,879,,,https://www.myntra.com/shirts/raymond/raymond-men-blue-floral-printed-formal-shirt/19108200/buy,"65% Polyester, 18% Wool, 7% Viscose
Machine Wash"
515,Shaftesbury London,Standard Fit Formal Shirt,799,"3.8
|
695","|
695",https://www.myntra.com/shirts/shaftesbury-london/shaftesbury-london-white-standard-fit-formal-shirt/998931/buy,"Cotton
Machine-wash"
516,DENNISON,Slim Fit Opaque Formal Shirt,749,"3.6
|
55","|
55",https://www.myntra.com/shirts/dennison/dennison-men-pink-smart-slim-fit-opaque-formal-shirt/15194678/buy,"Cotton
Machine wash"
517,DENNISON,Slim Fit Opaque Formal Shirt,989,"4.3
|
23","|
23",https://www.myntra.com/shirts/dennison/dennison-men-blue-smart-slim-fit-pure-cotton-opaque-formal-shirt/15072044/buy,"Cotton
Machine wash"
518,Louis Philippe,Checked Cotton Formal Shirt,2039,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-white--grey-checked-cotton-formal-shirt/20921414/buy,"Cotton
Machine Wash"
519,Louis Philippe,Men Pure Cotton Formal Shirt,1949,,,https://www.myntra.com/shirts/louis-philippe/louis-philippe-men-purple--grey-striped-pure-cotton-formal-shirt/17447092/buy,"100% Cotton
Machine wash"
