,brand,product,price,rating,rating_counts,link,material_info
51,IVOC,,935,"4.2
|
9.6k","|
9.6k",https://www.myntra.com/trousers/ivoc/ivoc-men-olive-green--black-slim-fit-printed-joggers/5333629/buy,"Material Cotton
Machine Wash"
52,Louis Philippe Sport,Men Flat Front Casual Trousers,1799,,,https://www.myntra.com/trousers/louis-philippe-sport/louis-philippe-sport-men-flat-front-casual-trousers/20653292/buy,"98% Cotton 2% Spandex
Machine Wash"
53,Roadster,Men Regular Fit Trousers,1039,"3.8
|
449","|
449",https://www.myntra.com/trousers/roadster/the-roadster-lifestyle-co-men-black-regular-fit-solid-trousers/9067495/buy,"98% cotton, 2% elastane
Machine-wash"
54,H&M,,1499,"4.1
|
69","|
69",https://www.myntra.com/trousers/hm/hm-men-slim-fit-cotton-twill-trousers/20242472/buy,"98% Cotton, 2% Elastane
Machine Wash"
55,IVOC,Men Slim Fit Cargos Trousers,1103,"3.8
|
47","|
47",https://www.myntra.com/trousers/ivoc/ivoc-men-pure-cotton-slim-fit-over-dye-cargos-trousers/20038142/buy,"100% Cotton
Machine wash"
56,Roadster,Men Trousers,688,"4
|
1k","|
1k",https://www.myntra.com/trousers/roadster/roadster-men-green-trousers/13859094/buy,"98% Cotton and 2% elastane
Machine-wash"
57,DENNISON,,857,"3.7
|
1.2k","|
1.2k",https://www.myntra.com/trousers/dennison/dennison-men-white-smart-tapered-fit-cropped-trousers/10604374/buy,"Polyester and Lycra 
Machine-wash"
58,beevee,Men Regular Fit Cargos,1557,"4.3
|
219","|
219",https://www.myntra.com/trousers/beevee/beevee-men-navy-blue-regular-fit-solid-cargos/3387539/buy,"Cotton and cotton
Machine-wash"
59,IVOC,Men Joggers,935,"3.8
|
1.2k","|
1.2k",https://www.myntra.com/trousers/ivoc/ivoc-men-black-joggers/7416286/buy,"Cotton Poly Lycra
Machine-wash"
60,Roadster,,961,"4.1
|
653","|
653",https://www.myntra.com/trousers/roadster/roadster-men-grey-slim-fit-printed-joggers/2145326/buy,"100% cotton
Machine-wash"
61,KETCH,Men Cargos Trousers,822,"4.4
|
8","|
8",https://www.myntra.com/trousers/ketch/ketch-men-grey-cargos-mid-rise-trousers/18587774/buy,"Cotton
Machine wash"
62,HIGHLANDER,Men Slim Fit Chinos,789,"4.1
|
4.6k","|
4.6k",https://www.myntra.com/trousers/highlander/highlander-men-blue-slim-fit-chinos/3077242/buy,"98.5% Cotton 1.5% Elastane
Machine-wash"
63,HIGHLANDER,,639,"4
|
4.2k","|
4.2k",https://www.myntra.com/trousers/highlander/highlander-men-grey-slim-fit-chinos/3077248/buy,"98.5% cotton, 1.5% elastane
Machine-wash"
64,HERE&NOW,Men Slim Fit Chinos,909,"3.9
|
3.2k","|
3.2k",https://www.myntra.com/trousers/herenow/herenow-men-blue-slim-fit-chinos/9064287/buy,"98% cotton, 2% elastane
Machine-wash"
65,WROGN,Men Slim Fit Chinos Trousers,1439,"3.9
|
55","|
55",https://www.myntra.com/trousers/wrogn/wrogn-men-black-solid-slim-fit-chinos-trousers/16161944/buy,"Cotton , Elastane
Machine wash"
66,HIGHLANDER,,639,"4
|
1.4k","|
1.4k",https://www.myntra.com/trousers/highlander/highlander-men-grey-slim-fit-solid-chinos/3077245/buy,"98.5% cotton, 1.5% elastane
Machine-wash"
