,brand,product,price,rating,rating_counts,link,material_info
692,Zigo,Women Cable Knit Longline Cardigan,1567,"4.8
|
5","|
5",https://www.myntra.com/sweaters/zigo/zigo-women-brown-cable-knit-wool-longline-cardigan/20846088/buy,"Wool
Machine Wash"
693,Alsace Lorraine Paris,Women Sweatshirt,799,"4.3
|
21","|
21",https://www.myntra.com/sweatshirts/alsace-lorraine-paris/alsace-lorraine-paris-women-pink-hooded-sweatshirt/20055326/buy,"Fleece
Hand wash"
694,MANGO,Sustainable Cropped Pullover,2583,"3.3
|
4","|
4",https://www.myntra.com/sweaters/mango/mango-women-fuchsia-open-knit-sustainable-cropped-pullover/20382646/buy,"62% Cotton, 38% Polyester
Hand wash"
695,Roadster,Women Printed Sweatshirt,781,"3.7
|
128","|
128",https://www.myntra.com/sweatshirts/roadster/roadster-women-grey-melange--white-printed-hooded-longline-sweatshirt/15089006/buy,"60% Cotton and 40% Polyester
Machine wash"
696,Sztori,Plus Size Open Knit Cardigan,1084,"4.4
|
28","|
28",https://www.myntra.com/sweaters/sztori/sztori-women-plus-size-pink-open-knit-acrylic-cardigan/18132156/buy,"100% Acrylic
Machine wash"
697,Tokyo Talkies,Women Solid Sweatshirt,389,"4.3
|
1.9k","|
1.9k",https://www.myntra.com/sweatshirts/tokyo-talkies/tokyo-talkies-women-black--white-solid-hooded-sweatshirt/10710900/buy,"52% Cotton 48% polyester
Machine-wash"
698,bebe,Brighter Basics Pink Pullover,1539,"3.4
|
16","|
16",https://www.myntra.com/sweaters/bebe/bebe-women-brighter-basics-hot-pink-cable-knit-puff-sleeves-wrap-style-pullover/19485066/buy,"60% Cotton, 40% Polyester
Machine wash"
699,H&M,Women Zip-Through Hoodie,1999,,,https://www.myntra.com/sweatshirts/hm/hm-women-oversized-zip-through-hoodie/21211332/buy,"62% Cotton, 38% Polyester
Machine wash"
700,AMERICAN EAGLE OUTFITTERS,Printed Hooded Sweatshirt,1999,,,https://www.myntra.com/sweatshirts/american-eagle-outfitters/american-eagle-outfitters-women-navy-blue-printed-hooded-sweatshirt/20844046/buy,"80% Cotton and 20% Polyester

Machine Wash"
701,Cantabil,Women Cable Knit Cardigan,1749,,,https://www.myntra.com/sweaters/cantabil/cantabil-women-black-cable-knit-cardigan/20132380/buy,"Wool
Dry Clean"
702,ONLY,Self Design Acrylic Pullover,1399,,,https://www.myntra.com/sweaters/only/only-women-yellow-self-design-acrylic-pullover/19491820/buy,"Acrylic
Dry Clean"
703,Roadster,Self Striped Pullover Sweater,934,"4.3
|
947","|
947",https://www.myntra.com/sweaters/roadster/roadster-women-black-self-striped-pullover-sweater/11990986/buy,"Material: Acrylic
Machine Wash"
704,Zigo,Women Floral Cardigan,1574,"4.5
|
42","|
42",https://www.myntra.com/sweaters/zigo/zigo-women-black-floral-wool-cardigan/16565378/buy,"Wool
Machine wash"
705,Tokyo Talkies,Women Hooded Sweatshirt,543,"3.9
|
25","|
25",https://www.myntra.com/sweatshirts/tokyo-talkies/tokyo-talkies-women-mauve-printed-hooded-sweatshirt/20503532/buy,"Polyester
Machine wash"
706,Tokyo Talkies,Women Printed Acrylic Pullover,715,"4.1
|
17","|
17",https://www.myntra.com/sweaters/tokyo-talkies/tokyo-talkies-women-orange-printed-acrylic-pullover/20704032/buy,"Acrylic
Machine wash"
707,MANGO,Women Sustainable Pullover,2583,"4.6
|
5","|
5",https://www.myntra.com/sweaters/mango/mango-women-pink-fine-knit-sustainable-pullover/20705204/buy,"50% Viscose, 28% Polyester, 22% Polyamide
Hand wash"
708,CURVY STREET,Women Fashion,989,"4.9
|
8","|
8",https://www.myntra.com/sweaters/curvy-street/curvy-street-women-red-fashion/20980296/buy,"100%ACRYLIC,MACHINE WASH"
709,H&M,Women Fine-Knit Cardigan,2299,"3.3
|
13","|
13",https://www.myntra.com/sweaters/hm/hm-women-grey-fine-knit-cardigan/15635290/buy,"35% Polyamide, 60% Polyester, 5% Wool
Machine Wash"
710,H&M,Oversized Printed Hoodie,2299,,,https://www.myntra.com/sweatshirts/hm/hm-women-oversized-printed-hoodie/21590808/buy,"50% Cotton, 50% Polyester
Machine Wash"
711,Anouk,Self Design Acrylic Poncho,959,"4.6
|
47","|
47",https://www.myntra.com/sweaters/anouk/anouk-women-charcoal-grey--white-self-design-acrylic-poncho/19284326/buy,"100% Acrylic
Machine wash"
712,ONLY,Women Striped Cardigan,1149,"4.4
|
29","|
29",https://www.myntra.com/sweaters/only/only-women-blue--white-striped-cardigan/19491822/buy,"Acrylic
Machine wash"
713,Levis,Women Relaxed Hood Sweatshirt,2699,"3.8
|
20","|
20",https://www.myntra.com/sweatshirts/levis/levis-women-pink-solid-relaxed-fit-hooded-sweatshirt/18904456/buy,"80% cotton and 20% polyester
Machine-wash"
714,Kazo,Women Ribbed Pullover,1295,,,https://www.myntra.com/sweaters/kazo/kazo-women-beige-ribbed-pullover/20660288/buy,"Acrylic
Dry Clean"
