,brand,product,price,rating,rating_counts,link,material_info
600,Roadster,Pack of Two Cotton Pure Cotton T-shirt,449,"4.1
|
221","|
221",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-pack-of-two-round-neck-pure-cotton-t-shirts/13321978/buy,"100% cotton
Machine-wash cold"
601,Marks & Spencer,Cotton Solid Pure Cotton T-shirt,799,"4.5
|
43","|
43",https://www.myntra.com/tshirts/marks--spencer/marks--spencer-women-white-solid-pure-cotton-v-neck-pure-cotton-t-shirt/15161734/buy,"100% Cotton
Machine wash"
602,SHARKTRIBE,Women Turtle Neck T-shirt,431,"4.4
|
40","|
40",https://www.myntra.com/tshirts/sharktribe/sharktribe-women-black-turtle-neck-slim-fit-t-shirt/19232622/buy,"Cotton
Do not bleach, Dry in shade"
603,Tommy Hilfiger,Women Pure Cotton T-shirt,1329,,,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-pink-pure-cotton-brand-logo-v-neck-t-shirt/18985810/buy,"100% Cotton
Machine Wash"
604,Slazenger,Women Slim Fit V-Neck T-shirt,279,"3.8
|
45","|
45",https://www.myntra.com/tshirts/slazenger/slazenger-women-pink-slim-fit-v-neck-t-shirt/16115604/buy,"Knit t-shirt
Fabric: 100% Polyester
Machine wash"
605,Roadster,High Neck Longline T-shirt,439,"4.2
|
4.5k","|
4.5k",https://www.myntra.com/tshirts/roadster/roadster-women-rose-high-neck-longline-t-shirt/12193688/buy,"Material: Cotton
Machine Wash"
606,MANGO,Ribbed Sustainable -shirt,894,"4.8
|
12","|
12",https://www.myntra.com/tshirts/mango/mango-women-green-ribbed-sustainable--shirt/19998572/buy,"Composition: 59% recycled polyester, 32% viscose and 9% elastane
Machine Wash"
607,Puma,Women Classics Crop T-shirt,1039,"3.7
|
6","|
6",https://www.myntra.com/tshirts/puma/puma-women-black-classics-soft-ink-crop-t-shirt/19834880/buy,"80% Cotton, 20% Elastane
Machine wash"
608,ether,Women Printed T-shirt,499,"3.8
|
9","|
9",https://www.myntra.com/tshirts/ether/ether-women-green--pink-tropical-printed-t-shirt/17815642/buy,"95% Cotton and 5% Lycra
Machine wash"
609,Roadster,Solid V-Neck T-shirt,299,"4.1
|
3.6k","|
3.6k",https://www.myntra.com/tshirts/roadster/roadster-women-olive-green-solid-v-neck-t-shirt/12193048/buy,"Material: Cotton
Machine Wash"
610,MANGO,Ribbed Sustainable T-shirt,945,"4.4
|
5","|
5",https://www.myntra.com/tshirts/mango/mango-women-charcoal-grey-ribbed-sustainable-t-shirt/19914750/buy,"Composition: 63% recycled polyester , 33% viscose and 4% elastane
Machine Wash"
611,Roadster,Solid Round Neck Pure Cotton T-shirt,299,"4.3
|
1.1k","|
1.1k",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-black-solid-round-neck-pure-cotton-t-shirt/10778632/buy,"Material: 100% Cotton
Machine Wash"
612,Fame Forever by Lifestyle,Women Printed Cotton T-shirt,299,"4.6
|
33","|
33",https://www.myntra.com/tshirts/fame-forever-by-lifestyle/fame-forever-by-lifestyle-women-green-typography-printed-cotton-t-shirt/20704662/buy,"Cotton
Machine Wash"
613,Difference of Opinion,Pure Cotton Loose Fit T-shirt,495,"4
|
8","|
8",https://www.myntra.com/tshirts/difference-of-opinion/difference-of-opinion-round-neck-pure-cotton-loose-fit-t-shirt/20853494/buy,"100 % Cotton
Machine Wash"
614,Mast & Harbour,Women Cotton Striped T-shirt,399,"4.3
|
429","|
429",https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-yellow--white-cotton-striped-t-shirt/13880692/buy,"Cotton
Machine wash"
615,Roadster,Solid Round Neck T-shirt,449,"4
|
1.7k","|
1.7k",https://www.myntra.com/tshirts/roadster/roadster-women-burgundy-solid-round-neck-t-shirt/9697413/buy,"Cotton
Machine-wash"
616,HRX by Hrithik Roshan,Cricket Rapid-Dry T-shirts,374,"4.3
|
33","|
33",https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-cricket-women-strong-blue-rapid-dry-colourblock-t-shirts/14702488/buy,"Knit T-shirt
Fabric: 100% Polyester
Machine Wash"
617,Tommy Hilfiger,Women Pure Cotton T-shirt,1799,,,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-pure-cotton-tigger-printed-t-shirt/21088164/buy,"100% Cotton
Machine Wash"
618,Roadster,Pure Cotton T-shirt,359,"4.3
|
735","|
735",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-green-pure-cotton-embroidered-round-neck-pure-cotton-t-shirt/13127102/buy,"Material: 100% Cotton
Machine Wash"
619,Puma,Women Train AOP Crop T-shirt,1149,"4.6
|
44","|
44",https://www.myntra.com/tshirts/puma/puma-women-pink--black-favourite-printed-crop-short-sleeve-training-t-shirt/16755894/buy,"Polyester
Machine-wash"
620,ether,Solid Round Neck T-shirt,259,"4.4
|
2.8k","|
2.8k",https://www.myntra.com/tshirts/ether/ether-women-black-solid-round-neck-t-shirt/2202031/buy,"95% viscose, 5% elastane
Machine-wash"
621,Puma,Women Brand Logo Printed Slim Fit T-shirt,1124,"4.6
|
7","|
7",https://www.myntra.com/tshirts/puma/puma-women-white-brand-logo-printed-slim-fit-summer-sque-slim-graphic-t-shirt/18921944/buy,"80% Cotton, 20% Polyester
Machine-wash"
622,Puma,teamLIGA Sideline T-shirt,1439,,,https://www.myntra.com/tshirts/puma/puma-women-red-teamliga-sideline-polo-collar-t-shirt/19834816/buy,"100% Polyester
Machine wash
Close All Fastenings
Use Only Mild Detergent
Wash with similar color"
623,Mast & Harbour,Printed Round Neck T-shirt,449,"4.3
|
247","|
247",https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-navy-blue--white-printed-round-neck-t-shirt/12204842/buy,"Material: Cotton
Machine Wash"
624,Roadster,Women Striped Cotton T-shirt,499,"4.1
|
343","|
343",https://www.myntra.com/tshirts/roadster/roadster-women-yellow--off-white-striped-pure-cotton-polo-collar-t-shirt/12194412/buy,"Cotton
Machine-wash"
625,Tokyo Talkies,Women T-shirt,324,"4.2
|
935","|
935",https://www.myntra.com/tshirts/tokyo-talkies/tokyo-talkies-women-white-t-shirt/14424516/buy,"50% Cotton, 45% Polyester, 5% Spandex
Machine wash"
626,Sztori,Plus Size Solid T-shirt,449,"4.5
|
41","|
41",https://www.myntra.com/tshirts/sztori/sztori-women-plus-size-navy-blue-solid-t-shirt/16345504/buy,"60% Cotton , 40%  Polyester
Machine wash"
627,Levis,Women Polo Collar T-shirt,769,"4.6
|
60","|
60",https://www.myntra.com/tshirts/levis/levis-women-green-pure-cotton-polo-collar-t-shirt/18068990/buy,"100% Cotton
Machine wash"
628,H&M,Women Oversized Printed Tshirt,1299,,,https://www.myntra.com/tshirts/hm/hm-women-pure-cotton-oversized-printed-t-shirt/21460614/buy,"100% Cotton
Machine wash"
629,Enamor,Women Antimicrobial T-shirt,1299,"4.5
|
36","|
36",https://www.myntra.com/tshirts/enamor/enamor-women-black-antimicrobial-outdoor-t-shirt-with-mask/15127166/buy,"Cotton , Cotton
Machine wash"
630,Tommy Hilfiger,Women Pure Cotton T-shirt,1259,,,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-women-pure-cotton-v-neck-t-shirt/21088182/buy,"100% Cotton
Machine Wash"
631,Roadster,Solid Polo Collar T-shirt,404,"4.3
|
1k","|
1k",https://www.myntra.com/tshirts/roadster/roadster-women-rose-solid-polo-collar-t-shirt-with-embroidery/13321874/buy,
632,HRX by Hrithik Roshan,Women RapidDry Training Tshirt,539,"4.5
|
496","|
496",https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white-printed-rapid-dry-antimicrobial-training-t-shirt/11918040/buy,"100 % Polyester
125 GSM, Rice Knit
Machine Wash"
633,HERE&NOW,Women Floral Printed T-shirt,399,"4.5
|
28","|
28",https://www.myntra.com/tshirts/herenow/herenow-women-black-floral-printed-pure-cotton-t-shirt/20326622/buy,"100% cotton
Machine Wash"
634,Puma,Women Cotton Football T-shirt,1049,"4.7
|
51","|
51",https://www.myntra.com/tshirts/puma/puma-women-black-solid-pure-cotton-football-t-shirt/19527034/buy,"100% cotton 
Machine wash 
Close all fastenings
Use only mild detergent
Wash with similar color"
635,H&M,Women Cotton Jersey Top,399,"5
|
2","|
2",https://www.myntra.com/tshirts/hm/hm-women-pure-cotton-jersey-top/21470634/buy,"95% Cotton, 5% Elastane
Machine wash"
636,Roadster,Pure Cotton Round Neck T-shirt,335,"4.3
|
1.1k","|
1.1k",https://www.myntra.com/tshirts/roadster/roadster-women-white--black-pure-cotton-printed-round-neck-t-shirt/13127032/buy,"Material: Cotton
Machine Wash"
637,ARMISTO,Women Dri-FIT Pockets Slim Fit T-shirt,695,"4.1
|
100","|
100",https://www.myntra.com/tshirts/armisto/armisto-women-multicoloured-2-dri-fit-pockets-slim-fit-training-or-gym-t-shirt/15723038/buy,"Polyester
Hand wash"
